student_id,student_email,student_account_status,student_role,course_id,course_code,course_status,program_name,enrollment_status,enrollment_type,course_fee,duration_value,duration_unit,instructor_count,days_since_enrollment,attendance_total_sessions,attendance_present_count,attendance_late_count,attendance_absent_count,attendance_excused_count,attendance_percentage,completed_class_sessions,scheduled_class_sessions,cancelled_class_sessions,online_session_count,physical_session_count,materials_total,pdf_material_count,video_material_count,external_url_material_count,exams_available,exams_attempted,exams_submitted,exams_graded,avg_exam_percentage,best_exam_percentage,lowest_exam_percentage,passed_exam_count,failed_exam_count,manual_pending_grade_count,flagged_answer_count,avg_question_score_percentage,payment_status,successful_payment_count,failed_payment_count,total_paid_amount,invoice_count,support_ticket_count,open_ticket_count,critical_ticket_count,academic_ticket_count,technical_ticket_count,finance_ticket_count,appointment_count,completed_appointment_count,cancelled_appointment_count,last_activity_days_ago,performance_category
126,student0126@student.hitech.lk,ACTIVE,STUDENT,2,SE-WEB-120,DRAFT,Data Science,ACTIVE,ADMIN_ONLY,25000.0,16,WEEKS,3,140,3,0,1,2,0,16.67,28,10,0,16,22,9,5,4,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,FAILED,0,1,0.0,0,2,1,0,0,0,2,0,0,0,79,Low
180,student0180@student.hitech.lk,ACTIVE,STUDENT,7,BM-COMM-110,ACTIVE,Cloud Computing,ACTIVE,OPEN,35000.0,3,WEEKS,1,84,10,7,1,2,0,75.0,13,3,3,7,9,11,3,5,3,1,1,1,1,69.1,69.1,69.1,1,0,0,2,67.01,SUCCESS,1,0,35000.0,1,1,0,0,0,1,0,2,0,2,4,Average
26,student0026@student.hitech.lk,ACTIVE,STUDENT,6,CY-SEC-110,ACTIVE,Information Technology,ACTIVE,OPEN,50000.0,16,WEEKS,1,46,5,2,3,0,0,70.0,20,9,0,15,14,17,4,8,5,5,4,4,4,89.29,100.0,78.49,4,0,0,0,87.63,SUCCESS,1,0,50000.0,1,0,0,0,0,0,0,0,0,0,1,Good
252,student0252@student.hitech.lk,ACTIVE,STUDENT,5,DS-ML-210,ACTIVE,Digital Marketing,ACTIVE,OPEN,45000.0,10,WEEKS,2,133,8,4,1,2,1,65.62,8,9,1,16,1,5,2,3,0,5,3,3,3,66.93,70.52,61.96,3,0,0,3,68.47,FAILED,0,1,0.0,1,1,1,1,0,1,0,1,1,0,31,Medium
663,student0663@student.hitech.lk,ACTIVE,STUDENT,12,GD-UIUX-101,ACTIVE,Business Management,COMPLETED,ADMIN_ONLY,45000.0,8,WEEKS,1,228,12,9,0,3,0,75.0,12,2,0,6,8,14,4,5,5,3,3,3,3,72.75,78.43,67.53,3,0,0,2,82.46,SUCCESS,3,0,45000.0,1,0,0,0,0,0,0,0,0,0,8,Average
132,student0132@student.hitech.lk,ACTIVE,STUDENT,7,BM-COMM-110,ACTIVE,Cloud Computing,ACTIVE,OPEN,35000.0,3,WEEKS,1,75,9,5,1,3,0,61.11,13,3,3,7,9,11,3,5,3,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,SUCCESS,1,1,35000.0,1,2,1,1,1,0,1,1,1,0,27,Medium
712,student0712@student.hitech.lk,ACTIVE,STUDENT,11,CC-AWS-101,ACTIVE,Cybersecurity,ACTIVE,ADMIN_ONLY,40000.0,12,WEEKS,1,30,3,0,2,1,0,33.33,4,14,0,4,14,7,2,3,2,4,3,3,3,60.79,66.26,55.74,3,0,0,0,56.36,SUCCESS,1,0,40000.0,1,0,0,0,0,0,0,0,0,0,16,Average
450,student0450@student.hitech.lk,ACTIVE,STUDENT,5,DS-ML-210,ACTIVE,Digital Marketing,COMPLETED,OPEN,45000.0,10,WEEKS,2,168,8,6,1,1,0,81.25,8,9,1,16,1,5,2,3,0,5,5,5,5,85.94,98.71,74.68,5,0,0,0,79.46,SUCCESS,3,0,45000.0,1,1,0,0,0,0,1,0,0,0,0,Good
535,student0535@student.hitech.lk,ACTIVE,STUDENT,8,BM-MGMT-201,ACTIVE,Graphic Design,ACTIVE,ADMIN_ONLY,50000.0,3,WEEKS,2,40,5,4,0,1,0,80.0,7,6,0,10,3,13,7,5,1,1,1,1,1,66.65,66.65,66.65,1,0,0,0,67.42,SUCCESS,1,0,50000.0,1,2,0,1,2,0,0,0,0,0,4,Average
470,student0470@student.hitech.lk,ACTIVE,STUDENT,1,SE-JAVA-101,ACTIVE,Software Engineering,COMPLETED,OPEN,40000.0,3,WEEKS,2,188,15,13,1,1,0,90.0,15,10,1,14,11,12,4,7,1,4,4,4,4,85.19,94.66,71.28,4,0,0,0,85.24,SUCCESS,1,0,40000.0,1,0,0,0,0,0,0,2,2,0,5,Good
37,student0037@student.hitech.lk,ACTIVE,STUDENT,11,CC-AWS-101,ACTIVE,Cybersecurity,ACTIVE,ADMIN_ONLY,40000.0,12,WEEKS,1,63,4,1,0,1,2,62.5,4,14,0,4,14,7,2,3,2,4,1,1,1,48.17,48.17,48.17,0,1,0,1,43.7,PENDING,0,1,0.0,1,1,0,0,1,0,0,0,0,0,83,Low
430,student0430@student.hitech.lk,ACTIVE,STUDENT,1,SE-JAVA-101,ACTIVE,Software Engineering,ACTIVE,OPEN,40000.0,3,WEEKS,2,141,15,10,1,4,0,70.0,15,10,1,14,11,12,4,7,1,4,3,3,3,70.46,80.16,64.85,3,0,0,0,69.21,SUCCESS,1,0,40000.0,1,0,0,0,0,0,0,0,0,0,15,Average
738,student0738@student.hitech.lk,ACTIVE,STUDENT,7,BM-COMM-110,ACTIVE,Cloud Computing,ACTIVE,OPEN,35000.0,3,WEEKS,1,144,13,4,3,4,2,53.85,13,3,3,7,9,11,3,5,3,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,PENDING,0,1,0.0,1,4,1,1,2,0,2,0,0,0,49,Low
823,student0823@student.hitech.lk,ACTIVE,STUDENT,12,GD-UIUX-101,ACTIVE,Business Management,ACTIVE,ADMIN_ONLY,45000.0,8,WEEKS,1,163,12,11,1,0,0,95.83,12,2,0,6,8,14,4,5,5,3,3,3,3,76.2,81.86,69.21,3,0,0,0,76.84,SUCCESS,1,0,45000.0,1,0,0,0,0,0,0,0,0,0,1,Good
696,student0696@student.hitech.lk,ACTIVE,STUDENT,6,CY-SEC-110,ACTIVE,Information Technology,REMOVED,OPEN,50000.0,16,WEEKS,1,83,10,2,3,4,1,42.5,20,9,0,15,14,17,4,8,5,5,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,SUCCESS,1,0,50000.0,1,2,2,1,1,0,1,0,0,0,27,Low
121,student0121@student.hitech.lk,ACTIVE,STUDENT,2,SE-WEB-120,DRAFT,Data Science,REMOVED,ADMIN_ONLY,25000.0,16,WEEKS,3,51,2,0,1,0,1,62.5,28,10,0,16,22,9,5,4,0,1,1,1,1,49.78,49.78,49.78,0,1,0,1,46.4,SUCCESS,1,0,25000.0,1,1,0,1,1,0,0,0,0,0,25,Medium
657,student0657@student.hitech.lk,ACTIVE,STUDENT,4,DS-PY-101,ACTIVE,Business Management,ACTIVE,OPEN,50000.0,4,MONTHS,2,161,23,12,2,9,0,56.52,28,5,0,29,4,7,3,2,2,3,2,2,2,73.93,75.06,72.8,2,0,0,0,78.57,FAILED,0,1,0.0,1,0,0,0,0,0,0,1,1,0,11,Average
108,student0108@student.hitech.lk,PENDING_VERIFICATION,STUDENT,5,DS-ML-210,ACTIVE,Digital Marketing,COMPLETED,OPEN,45000.0,10,WEEKS,2,223,8,5,1,2,0,68.75,8,9,1,16,1,5,2,3,0,5,3,3,3,69.19,84.44,52.98,3,0,0,2,70.32,SUCCESS,1,0,45000.0,1,0,0,0,0,0,0,1,1,0,23,Average
524,student0524@student.hitech.lk,ACTIVE,STUDENT,11,CC-AWS-101,ACTIVE,Cybersecurity,ACTIVE,ADMIN_ONLY,40000.0,12,WEEKS,1,178,4,0,1,2,1,31.25,4,14,0,4,14,7,2,3,2,4,1,1,1,53.54,53.54,53.54,1,0,0,2,52.59,FAILED,0,1,0.0,1,2,1,0,1,0,1,1,0,1,77,Low
382,student0382@student.hitech.lk,ACTIVE,STUDENT,7,BM-COMM-110,ACTIVE,Cloud Computing,ACTIVE,OPEN,35000.0,3,WEEKS,1,186,13,9,2,2,0,76.92,13,3,3,7,9,11,3,5,3,1,1,1,1,73.47,73.47,73.47,1,0,0,0,76.42,SUCCESS,1,0,35000.0,1,0,0,0,0,0,0,1,1,0,4,Good
176,student0176@student.hitech.lk,ACTIVE,STUDENT,12,GD-UIUX-101,ACTIVE,Business Management,COMPLETED,ADMIN_ONLY,45000.0,8,WEEKS,1,176,12,10,1,1,0,87.5,12,2,0,6,8,14,4,5,5,3,2,2,2,78.37,82.77,73.97,2,0,0,0,80.62,SUCCESS,2,0,45000.0,1,1,0,0,0,1,0,0,0,0,7,Average
213,student0213@student.hitech.lk,ACTIVE,STUDENT,12,GD-UIUX-101,ACTIVE,Business Management,ACTIVE,ADMIN_ONLY,45000.0,8,WEEKS,1,60,9,2,4,2,1,52.78,12,2,0,6,8,14,4,5,5,3,2,1,0,0.0,0.0,0.0,0,0,1,2,0.0,SUCCESS,2,0,45000.0,1,1,0,0,0,0,1,0,0,0,30,Medium
105,student0105@student.hitech.lk,ACTIVE,STUDENT,7,BM-COMM-110,ACTIVE,Cloud Computing,ACTIVE,OPEN,35000.0,3,WEEKS,1,98,13,13,0,0,0,100.0,13,3,3,7,9,11,3,5,3,1,1,1,1,78.3,78.3,78.3,1,0,0,0,85.78,SUCCESS,1,1,35000.0,1,1,0,0,0,1,0,0,0,0,5,Good
796,student0796@student.hitech.lk,ACTIVE,STUDENT,7,BM-COMM-110,ACTIVE,Cloud Computing,REMOVED,OPEN,35000.0,3,WEEKS,1,27,3,0,1,1,1,41.67,13,3,3,7,9,11,3,5,3,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,PENDING,0,0,0.0,1,1,1,0,1,0,0,0,0,0,73,Low
351,student0351@student.hitech.lk,ACTIVE,STUDENT,9,DM-SEO-101,ARCHIVED,Software Engineering,COMPLETED,OPEN,30000.0,12,WEEKS,2,229,13,8,2,3,0,69.23,13,2,0,5,10,13,4,6,3,5,4,4,4,55.22,59.92,51.43,4,0,0,2,51.88,SUCCESS,2,0,30000.0,1,0,0,0,0,0,0,2,1,1,16,Average
584,student0584@student.hitech.lk,ACTIVE,STUDENT,10,IT-NET-100,ARCHIVED,Data Science,COMPLETED,OPEN,35000.0,8,WEEKS,1,149,17,13,0,4,0,76.47,26,8,0,16,18,14,5,7,2,1,1,1,1,87.97,87.97,87.97,1,0,0,0,86.54,SUCCESS,1,2,35000.0,2,0,0,0,0,0,0,1,1,0,3,Good
656,student0656@student.hitech.lk,PENDING_VERIFICATION,STUDENT,11,CC-AWS-101,ACTIVE,Cybersecurity,ACTIVE,ADMIN_ONLY,40000.0,12,WEEKS,1,30,4,1,2,1,0,50.0,4,14,0,4,14,7,2,3,2,4,2,2,2,82.38,83.6,81.15,2,0,0,1,84.79,PENDING,0,0,0.0,1,2,1,0,1,0,1,3,3,0,31,Average
553,student0553@student.hitech.lk,ACTIVE,STUDENT,8,BM-MGMT-201,ACTIVE,Graphic Design,ACTIVE,ADMIN_ONLY,50000.0,3,WEEKS,2,33,4,3,1,0,0,87.5,7,6,0,10,3,13,7,5,1,1,1,1,1,83.22,83.22,83.22,1,0,0,0,82.57,SUCCESS,1,0,50000.0,1,0,0,0,0,0,0,0,0,0,5,Good
109,student0109@student.hitech.lk,ACTIVE,STUDENT,11,CC-AWS-101,ACTIVE,Cybersecurity,ACTIVE,ADMIN_ONLY,40000.0,12,WEEKS,1,86,4,3,0,1,0,75.0,4,14,0,4,14,7,2,3,2,4,4,4,4,93.36,99.17,85.78,4,0,0,0,98.58,SUCCESS,1,0,40000.0,1,2,0,0,0,0,2,1,1,0,4,Good
580,student0580@student.hitech.lk,ACTIVE,STUDENT,10,IT-NET-100,ARCHIVED,Data Science,COMPLETED,OPEN,35000.0,8,WEEKS,1,100,12,6,1,5,0,54.17,26,8,0,16,18,14,5,7,2,1,1,1,1,49.32,49.32,49.32,0,1,0,0,54.81,PENDING,0,0,0.0,1,0,0,0,0,0,0,1,1,0,36,Medium
498,student0498@student.hitech.lk,ACTIVE,STUDENT,3,SE-DB-130,ACTIVE,Cybersecurity,ACTIVE,OPEN,50000.0,4,MONTHS,1,101,20,20,0,0,0,100.0,26,8,2,32,2,9,3,4,2,4,4,4,4,89.11,92.96,83.2,4,0,0,0,89.43,SUCCESS,1,0,50000.0,1,0,0,0,0,0,0,0,0,0,6,Good
452,student0452@student.hitech.lk,ACTIVE,STUDENT,3,SE-DB-130,ACTIVE,Cybersecurity,COMPLETED,OPEN,50000.0,4,MONTHS,1,97,16,11,3,1,1,82.81,26,8,2,32,2,9,3,4,2,4,4,4,4,90.32,95.55,80.68,4,0,0,0,88.16,SUCCESS,1,0,50000.0,1,0,0,0,0,0,0,2,2,0,7,Good
734,student0734@student.hitech.lk,ACTIVE,STUDENT,1,SE-JAVA-101,ACTIVE,Software Engineering,ACTIVE,OPEN,40000.0,3,WEEKS,2,216,15,8,1,5,1,61.67,15,10,1,14,11,12,4,7,1,4,2,2,2,65.55,70.77,60.33,2,0,0,0,63.89,SUCCESS,1,0,40000.0,1,0,0,0,0,0,0,1,1,0,10,Medium
174,student0174@student.hitech.lk,ACTIVE,STUDENT,3,SE-DB-130,ACTIVE,Cybersecurity,REMOVED,OPEN,50000.0,4,MONTHS,1,59,6,0,2,3,1,29.17,26,8,2,32,2,9,3,4,2,4,2,1,1,43.42,43.42,43.42,0,1,0,3,42.55,SUCCESS,1,0,50000.0,1,2,0,1,1,1,0,0,0,0,42,Low
664,student0664@student.hitech.lk,ACTIVE,STUDENT,2,SE-WEB-120,DRAFT,Data Science,ACTIVE,ADMIN_ONLY,25000.0,16,WEEKS,3,156,3,0,2,0,1,58.33,28,10,0,16,22,9,5,4,0,1,1,1,1,48.88,48.88,48.88,0,1,0,1,49.41,SUCCESS,1,0,25000.0,1,0,0,0,0,0,0,1,0,1,36,Medium
756,student0756@student.hitech.lk,ACTIVE,STUDENT,4,DS-PY-101,ACTIVE,Business Management,COMPLETED,OPEN,50000.0,4,MONTHS,2,121,18,8,4,5,1,59.72,28,5,0,29,4,7,3,2,2,3,1,1,1,59.2,59.2,59.2,1,0,0,0,50.62,SUCCESS,1,1,50000.0,1,0,0,0,0,0,0,2,2,0,16,Medium
670,student0670@student.hitech.lk,ACTIVE,STUDENT,7,BM-COMM-110,ACTIVE,Cloud Computing,ACTIVE,OPEN,35000.0,3,WEEKS,1,50,9,3,2,4,0,44.44,13,3,3,7,9,11,3,5,3,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,PENDING,0,0,0.0,1,1,1,0,1,0,0,2,2,0,32,Medium
305,student0305@student.hitech.lk,ACTIVE,STUDENT,7,BM-COMM-110,ACTIVE,Cloud Computing,ACTIVE,OPEN,35000.0,3,WEEKS,1,35,5,0,3,0,2,60.0,13,3,3,7,9,11,3,5,3,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,SUCCESS,1,0,35000.0,1,2,0,0,1,0,1,2,2,0,31,Medium
703,student0703@student.hitech.lk,ACTIVE,STUDENT,11,CC-AWS-101,ACTIVE,Cybersecurity,ACTIVE,ADMIN_ONLY,40000.0,12,WEEKS,1,69,4,0,2,2,0,25.0,4,14,0,4,14,7,2,3,2,4,3,3,3,68.92,72.53,65.43,3,0,0,0,64.95,PENDING,0,1,0.0,1,0,0,0,0,0,0,1,0,1,9,Average
299,student0299@student.hitech.lk,ACTIVE,STUDENT,12,GD-UIUX-101,ACTIVE,Business Management,COMPLETED,ADMIN_ONLY,45000.0,8,WEEKS,1,202,12,7,2,3,0,66.67,12,2,0,6,8,14,4,5,5,3,2,2,2,60.65,65.99,55.31,2,0,0,0,63.25,SUCCESS,1,0,45000.0,2,1,1,0,1,0,0,0,0,0,35,Medium
593,student0593@student.hitech.lk,ACTIVE,STUDENT,9,DM-SEO-101,ARCHIVED,Software Engineering,COMPLETED,OPEN,30000.0,12,WEEKS,2,230,13,8,3,2,0,73.08,13,2,0,5,10,13,4,6,3,5,5,5,5,83.83,100.0,69.56,5,0,0,1,88.12,SUCCESS,1,0,30000.0,2,0,0,0,0,0,0,3,2,1,5,Good
32,student0032@student.hitech.lk,ACTIVE,STUDENT,10,IT-NET-100,ARCHIVED,Data Science,ACTIVE,OPEN,35000.0,8,WEEKS,1,20,2,1,1,0,0,75.0,26,8,0,16,18,14,5,7,2,1,1,1,1,82.62,82.62,82.62,1,0,0,0,82.6,SUCCESS,1,0,35000.0,1,0,0,0,0,0,0,1,1,0,2,Good
187,student0187@student.hitech.lk,ACTIVE,STUDENT,8,BM-MGMT-201,ACTIVE,Graphic Design,REMOVED,ADMIN_ONLY,50000.0,3,WEEKS,2,51,7,5,0,2,0,71.43,7,6,0,10,3,13,7,5,1,1,1,1,1,66.68,66.68,66.68,1,0,0,1,68.73,SUCCESS,1,0,50000.0,1,0,0,0,0,0,0,0,0,0,16,Average
59,student0059@student.hitech.lk,ACTIVE,STUDENT,2,SE-WEB-120,DRAFT,Data Science,COMPLETED,ADMIN_ONLY,25000.0,16,WEEKS,3,240,2,0,1,1,0,25.0,28,10,0,16,22,9,5,4,0,1,1,0,0,0.0,0.0,0.0,0,0,0,1,0.0,SUCCESS,1,0,25000.0,1,0,0,0,0,0,0,2,2,0,21,Medium
48,student0048@student.hitech.lk,ACTIVE,STUDENT,11,CC-AWS-101,ACTIVE,Cybersecurity,ACTIVE,ADMIN_ONLY,40000.0,12,WEEKS,1,164,4,3,1,0,0,87.5,4,14,0,4,14,7,2,3,2,4,3,3,3,70.11,76.83,65.9,3,0,0,1,69.78,SUCCESS,2,0,40000.0,1,2,1,1,1,0,1,0,0,0,8,Average
279,student0279@student.hitech.lk,ACTIVE,STUDENT,9,DM-SEO-101,ARCHIVED,Software Engineering,ACTIVE,OPEN,30000.0,12,WEEKS,2,67,8,4,2,1,1,71.88,13,2,0,5,10,13,4,6,3,5,4,3,3,69.67,78.97,60.59,3,0,0,0,69.65,SUCCESS,1,0,30000.0,1,0,0,0,0,0,0,1,1,0,17,Average
497,student0497@student.hitech.lk,ACTIVE,STUDENT,6,CY-SEC-110,ACTIVE,Information Technology,ACTIVE,OPEN,50000.0,16,WEEKS,1,74,10,8,0,2,0,80.0,20,9,0,15,14,17,4,8,5,5,4,4,4,65.41,73.31,57.01,4,0,0,0,59.26,PENDING,0,0,0.0,1,0,0,0,0,0,0,0,0,0,3,Average
208,student0208@student.hitech.lk,ACTIVE,STUDENT,6,CY-SEC-110,ACTIVE,Information Technology,ACTIVE,OPEN,50000.0,16,WEEKS,1,34,5,0,3,2,0,30.0,20,9,0,15,14,17,4,8,5,5,2,2,2,59.51,70.39,48.62,1,1,0,1,54.91,PENDING,0,0,0.0,1,1,0,0,0,1,0,1,0,1,20,Medium
217,student0217@student.hitech.lk,ACTIVE,STUDENT,10,IT-NET-100,ARCHIVED,Data Science,ACTIVE,OPEN,35000.0,8,WEEKS,1,43,5,0,2,3,0,20.0,26,8,0,16,18,14,5,7,2,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,SUCCESS,1,0,35000.0,1,1,1,0,1,0,0,3,2,1,37,Medium
285,student0285@student.hitech.lk,ACTIVE,STUDENT,11,CC-AWS-101,ACTIVE,Cybersecurity,ACTIVE,ADMIN_ONLY,40000.0,12,WEEKS,1,163,4,3,1,0,0,87.5,4,14,0,4,14,7,2,3,2,4,3,3,3,61.0,70.23,49.06,2,1,0,0,60.24,SUCCESS,2,0,40000.0,1,0,0,0,0,0,0,0,0,0,4,Average
498,student0498@student.hitech.lk,ACTIVE,STUDENT,4,DS-PY-101,ACTIVE,Business Management,ACTIVE,OPEN,50000.0,4,MONTHS,2,194,28,18,1,8,1,68.75,28,5,0,29,4,7,3,2,2,3,2,2,2,64.85,73.14,56.56,2,0,0,0,70.24,SUCCESS,1,0,50000.0,1,0,0,0,0,0,0,0,0,0,14,Average
103,student0103@student.hitech.lk,ACTIVE,STUDENT,8,BM-MGMT-201,ACTIVE,Graphic Design,ACTIVE,ADMIN_ONLY,50000.0,3,WEEKS,2,75,7,5,1,1,0,78.57,7,6,0,10,3,13,7,5,1,1,1,1,1,60.45,60.45,60.45,1,0,0,2,56.55,SUCCESS,1,1,50000.0,1,0,0,0,0,0,0,2,2,0,20,Medium
201,student0201@student.hitech.lk,INACTIVE,STUDENT,12,GD-UIUX-101,ACTIVE,Business Management,REMOVED,ADMIN_ONLY,45000.0,8,WEEKS,1,46,6,1,2,3,0,33.33,12,2,0,6,8,14,4,5,5,3,2,2,2,69.18,79.8,58.55,2,0,0,0,71.23,SUCCESS,1,0,45000.0,1,1,0,0,0,0,1,1,1,0,27,Average
671,student0671@student.hitech.lk,ACTIVE,STUDENT,2,SE-WEB-120,DRAFT,Data Science,ACTIVE,ADMIN_ONLY,25000.0,16,WEEKS,3,71,1,1,0,0,0,100.0,28,10,0,16,22,9,5,4,0,1,1,1,1,52.01,52.01,52.01,1,0,0,1,48.4,PENDING,0,0,0.0,1,0,0,0,0,0,0,0,0,0,16,Medium
248,student0248@student.hitech.lk,ACTIVE,STUDENT,12,GD-UIUX-101,ACTIVE,Business Management,ACTIVE,ADMIN_ONLY,45000.0,8,WEEKS,1,79,9,0,1,8,0,5.56,12,2,0,6,8,14,4,5,5,3,2,2,2,36.57,42.47,30.66,0,2,0,3,33.53,PENDING,0,1,0.0,1,0,0,0,0,0,0,0,0,0,68,Low
788,student0788@student.hitech.lk,ACTIVE,STUDENT,2,SE-WEB-120,DRAFT,Data Science,REMOVED,ADMIN_ONLY,25000.0,16,WEEKS,3,13,2,0,1,1,0,25.0,28,10,0,16,22,9,5,4,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,PENDING,0,0,0.0,1,2,2,0,1,1,0,0,0,0,27,Low
302,student0302@student.hitech.lk,ACTIVE,STUDENT,8,BM-MGMT-201,ACTIVE,Graphic Design,COMPLETED,ADMIN_ONLY,50000.0,3,WEEKS,2,219,7,4,2,1,0,71.43,7,6,0,10,3,13,7,5,1,1,1,1,1,77.01,77.01,77.01,1,0,0,0,75.07,SUCCESS,1,0,50000.0,1,0,0,0,0,0,0,1,1,0,1,Good
687,student0687@student.hitech.lk,ACTIVE,STUDENT,1,SE-JAVA-101,ACTIVE,Software Engineering,ACTIVE,OPEN,40000.0,3,WEEKS,2,62,7,3,2,2,0,57.14,15,10,1,14,11,12,4,7,1,4,3,3,2,52.55,54.58,50.53,2,0,1,0,55.05,SUCCESS,1,0,40000.0,1,1,0,0,0,1,0,2,1,1,17,Medium
621,student0621@student.hitech.lk,ACTIVE,STUDENT,11,CC-AWS-101,ACTIVE,Cybersecurity,ACTIVE,ADMIN_ONLY,40000.0,12,WEEKS,1,85,4,2,1,1,0,62.5,4,14,0,4,14,7,2,3,2,4,3,3,3,64.99,68.87,61.66,3,0,0,1,63.56,SUCCESS,1,0,40000.0,1,0,0,0,0,0,0,0,0,0,10,Average
694,student0694@student.hitech.lk,ACTIVE,STUDENT,12,GD-UIUX-101,ACTIVE,Business Management,REMOVED,ADMIN_ONLY,45000.0,8,WEEKS,1,13,1,1,0,0,0,100.0,12,2,0,6,8,14,4,5,5,3,1,1,1,61.48,61.48,61.48,1,0,0,0,64.64,SUCCESS,2,0,45000.0,1,1,0,0,1,0,0,3,2,1,20,Medium
365,student0365@student.hitech.lk,ACTIVE,STUDENT,11,CC-AWS-101,ACTIVE,Cybersecurity,ACTIVE,ADMIN_ONLY,40000.0,12,WEEKS,1,80,4,0,2,2,0,25.0,4,14,0,4,14,7,2,3,2,4,3,3,3,63.69,75.7,52.95,3,0,0,1,61.94,SUCCESS,1,0,40000.0,1,1,0,0,0,0,1,0,0,0,16,Average
143,student0143@student.hitech.lk,ACTIVE,STUDENT,5,DS-ML-210,ACTIVE,Digital Marketing,COMPLETED,OPEN,45000.0,10,WEEKS,2,206,8,4,1,3,0,56.25,8,9,1,16,1,5,2,3,0,5,2,2,2,52.24,57.16,47.32,1,1,0,3,46.66,PENDING,0,1,0.0,1,0,0,0,0,0,0,2,2,0,31,Medium
465,student0465@student.hitech.lk,ACTIVE,STUDENT,5,DS-ML-210,ACTIVE,Digital Marketing,ACTIVE,OPEN,45000.0,10,WEEKS,2,52,6,6,0,0,0,100.0,8,9,1,16,1,5,2,3,0,5,5,5,5,93.12,100.0,81.47,5,0,0,0,91.6,SUCCESS,1,0,45000.0,1,1,0,0,1,0,0,1,1,0,3,Good
747,student0747@student.hitech.lk,PENDING_VERIFICATION,STUDENT,12,GD-UIUX-101,ACTIVE,Business Management,ACTIVE,ADMIN_ONLY,45000.0,8,WEEKS,1,70,9,4,2,2,1,63.89,12,2,0,6,8,14,4,5,5,3,3,2,2,58.83,66.59,51.06,2,0,0,0,53.99,SUCCESS,2,1,45000.0,1,0,0,0,0,0,0,2,2,0,13,Average
707,student0707@student.hitech.lk,ACTIVE,STUDENT,4,DS-PY-101,ACTIVE,Business Management,ACTIVE,OPEN,50000.0,4,MONTHS,2,101,11,3,0,7,1,34.09,28,5,0,29,4,7,3,2,2,3,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,FAILED,0,1,0.0,1,3,2,0,1,1,1,0,0,0,49,Low
394,student0394@student.hitech.lk,ACTIVE,STUDENT,1,SE-JAVA-101,ACTIVE,Software Engineering,ACTIVE,OPEN,40000.0,3,WEEKS,2,60,11,9,0,2,0,81.82,15,10,1,14,11,12,4,7,1,4,2,2,2,77.27,80.06,74.48,2,0,0,1,77.59,SUCCESS,1,0,40000.0,1,0,0,0,0,0,0,0,0,0,9,Average
88,student0088@student.hitech.lk,ACTIVE,STUDENT,10,IT-NET-100,ARCHIVED,Data Science,ACTIVE,OPEN,35000.0,8,WEEKS,1,53,6,2,1,2,1,54.17,26,8,0,16,18,14,5,7,2,1,1,1,1,47.15,47.15,47.15,0,1,0,0,50.81,SUCCESS,1,0,35000.0,2,1,1,0,0,1,0,0,0,0,13,Medium
485,student0485@student.hitech.lk,ACTIVE,STUDENT,10,IT-NET-100,ARCHIVED,Data Science,COMPLETED,OPEN,35000.0,8,WEEKS,1,197,23,20,1,1,1,92.39,26,8,0,16,18,14,5,7,2,1,1,1,1,94.21,94.21,94.21,1,0,0,0,96.29,PENDING,0,0,0.0,1,0,0,0,0,0,0,2,1,1,0,Good
810,student0810@student.hitech.lk,ACTIVE,STUDENT,1,SE-JAVA-101,ACTIVE,Software Engineering,ACTIVE,OPEN,40000.0,3,WEEKS,2,72,12,7,0,4,1,64.58,15,10,1,14,11,12,4,7,1,4,2,1,1,48.24,48.24,48.24,0,1,0,0,56.0,SUCCESS,1,0,40000.0,1,2,1,0,1,1,0,0,0,0,14,Medium
159,student0159@student.hitech.lk,ACTIVE,STUDENT,9,DM-SEO-101,ARCHIVED,Software Engineering,ACTIVE,OPEN,30000.0,12,WEEKS,2,74,11,11,0,0,0,100.0,13,2,0,5,10,13,4,6,3,5,4,3,3,77.82,85.53,70.11,3,0,0,0,73.77,SUCCESS,1,0,30000.0,1,0,0,0,0,0,0,1,1,0,2,Good
628,student0628@student.hitech.lk,ACTIVE,STUDENT,3,SE-DB-130,ACTIVE,Cybersecurity,ACTIVE,OPEN,50000.0,4,MONTHS,1,86,16,11,1,4,0,71.88,26,8,2,32,2,9,3,4,2,4,3,3,3,76.87,94.37,67.36,3,0,0,1,78.44,SUCCESS,1,1,50000.0,1,1,0,0,0,1,0,0,0,0,4,Average
